307.30576532474475,285.202045498722,307.23820504366057
307.5885384751978,307.0279874041229,309.8934554696214
300.6762826242816,287.9450463245465,290.035682035947
286.869557617771,297.0931642032036,293.68785243757213
309.8957720295311,281.7054099090455,305.8604527243593
285.7440045734284,293.8105217216449,300.6676084829431
281.9923500728009,307.40248310560077,280.9222525774444
283.93196211416375,306.99677761692936,287.64261563360577
283.73819832210006,307.68069401648575,302.73897704510796
294.86644388681077,306.8304536847624,296.6824701495895
308.77841547909276,293.76968627374276,303.9447339483768
286.6126088613443,303.4240698548785,284.0261845076252
282.9113133673379,283.54754374069313,299.4063234541604
309.5765378501218,301.33716466130386,302.7875149585574
284.01253220628763,280.81508407385195,291.2927986310975
293.9594948964734,297.29896937691814,296.38460069288686
292.57922506999614,308.05443841870897,283.3995752411448
293.1671456589757,293.3756585712232,303.5158028621239
307.62026211108804,285.22977916372463,309.09862876790385
284.207055866645,308.17562365570586,287.0105128218687
299.4955043192672,282.2727826925978,299.4848381804136
291.9852051442516,300.5015027588141,299.4911003004134
283.58854390499283,298.7992204985605,296.0379725893749
286.89626562503975,295.6995098016643,298.77946280660944
301.6599050386588,288.09227413741576,280.575935148078
297.47048731693815,302.88694812533976,293.10627413744237
296.85602616049744,286.75673099136145,304.64391107259917
303.7613139395503,305.92276900413805,291.87056240822284
295.31248454188926,291.15658736269273,283.82189328271824
308.04884320776324,306.23210272354726,307.81762541996267
295.6587937281647,291.002222182349,305.3715877728746
299.7152428109166,289.5268783720787,307.2405189020221
290.5937717969824,281.11584183017044,293.71705474251377
295.9611078661966,308.51533417568436,288.4109397684744
281.15353531864406,293.34664841112783,291.66154306701804
307.8943597674297,304.67470795194856,291.77990865288234
284.01507251116476,287.9744797858462,291.11068717149175
296.9515030988244,292.12969510423477,282.1384937735625
296.44273741159304,294.27043828022084,285.8924942348653
302.8439500687749,289.0283484420235,293.35606507505213
303.4360090969682,294.8110375337231,306.88208731366547
294.6579833504792,292.8797346945585,294.60135706335984
284.16130125735737,307.0590307737949,304.211593450527
282.0117315699161,286.2873221713238,295.1358610315843
297.2682864912042,304.3874507054352,280.08602596898373
306.78283746040773,281.16912158591515,281.3125978488164
298.3098594737201,289.053199678887,298.57583000114283
285.3040005119999,283.7343071876202,298.7498851354685
289.54888287828675,283.67625177423866,304.1448513056615
285.52765327764985,295.4897356532682,281.27773844308274
303.98610499837446,280.98193299173283,287.16691045946425
304.9444987366768,295.34094339333615,285.01092213591824
285.2290652350584,281.60817377802056,302.6324623047711
297.85789035753766,291.3384242687476,302.2867966190542
294.3116195587687,291.42732724768234,307.5281677618257
301.80533195195795,295.5078618611817,294.36244422142585
283.48946049123407,280.3958128488969,283.5848959241368
285.84051122486915,301.48018237210647,297.26102877788946
285.29932931813426,296.2151140551285,283.5119358229321
283.5751475369458,292.4548736844454,298.0845129688074
298.9154360493458,283.84129262419447,294.7462991246861
281.1823817113132,287.1310131831998,306.4047496775843
292.8372189763441,306.8545758178657,287.19436857426126
298.9514819804635,299.1217256426476,306.54820310433075
292.89516182254056,294.46658723497717,280.89559711570007
280.17820224453703,289.98926488506123,301.7597194719427
304.1554523468021,284.217326221135,309.5578949011644
291.11419763318355,300.2725215675809,290.1439702836978
287.21849853220226,307.37444143854776,293.8168858752984
282.4440852708966,288.62355109517114,286.9624433639973
286.0569903588511,284.5225774504439,297.15661963182663
304.2736960914641,292.7132142524997,280.0632439242044
282.8071094039126,282.158077824892,288.2908632120465
303.14503343348235,300.8205725356512,281.6938592627102
303.19242769333346,306.49703972841564,298.11712505042567
298.6313964387936,298.6848224199942,296.28845397043494
296.7916537768222,293.99354311948457,285.01390574171137
304.6546987368097,308.1006173514793,283.273464383723
292.9013277271656,296.7486908820879,282.8030511780982
301.59409451118523,292.23172673498044,291.67818835024
288.5213052804671,295.01320040752,294.0091926558017
301.0223395086701,303.24602953214463,297.97433379734787
280.3964992539973,293.0122237372045,290.91088832498406
296.867079428989,308.5553492149443,309.90231067305
288.4588804061265,296.1167220015194,284.89119833550916
289.2596928674829,308.0444811023132,300.362098119099
293.21887649188756,293.24303452777195,286.91423793853005
301.1118848539114,296.74181106555176,292.2067587194571
283.38981483226837,306.05956339653346,292.26680165770995
285.0614498536636,307.564272951013,301.93886719052523
286.7470946399561,293.15112180342095,293.00334189725646
295.48877409611316,295.0676634438214,289.5655729805381
290.08267290499884,300.87376934767883,286.6325641538116
298.8870513474877,283.9966172463683,305.57333514322454
286.53524272812075,300.04769927354823,306.9266225136921
295.45162501171245,288.1946074318858,291.1457844586711
299.48351499847035,302.19416585943867,295.7034237188322
302.0102069807321,287.7642659051197,289.2099198988305
292.17267728254944,280.14140397566024,301.31281814624
282.8742511733275,302.1959093560565,298.6997621065948
308.4680643092347,288.67987289470204,307.06382112893095
300.6495586936996,307.39056088812976,306.5528680806099
285.552595772612,288.0433623053409,294.3360941260578
298.64798182913165,288.4165567856715,281.87697606959125
308.78486325244586,292.45495023354874,308.0158616591909
285.9918825129537,287.2273319007344,283.92313788839743
301.7347486757936,305.6229187990457,299.9544087620219
299.4028250607471,293.483016888383,281.9096437697419
292.37858206240134,307.0334027026715,294.7782963811404
297.6584625524119,282.5470955825808,306.4449598316887
299.50473074343745,302.4380614544146,296.72057301072346
306.5620023624461,290.3352681482732,304.1093813331144
308.4376696757852,294.6219479811463,281.71180658374044
304.43735232091666,295.2985372909936,306.6339507082731
304.66037201246354,307.5436446677356,287.9185756297353
292.5416661914329,305.1481034077806,308.37400432768675
295.7589301549115,296.2343199125515,303.6268783469896
287.25250618146555,307.8226953970982,287.11625227311754
298.77441568693644,291.3715477088274,308.95578321686685
283.59575090775206,308.8531215585707,297.7598645375472
280.5238575534258,280.7827584710272,303.54919075892246
304.4585175065009,285.01020354205383,288.81550130143665
300.78411677814927,300.91867863925273,295.0906715398989
307.678525458309,287.5432478794167,289.8579125951968
305.86253955114506,281.30352830115424,290.6186372689742
299.8789201645298,306.84121720352863,286.67425006441556
