21.0,20.0,21.0
27.0,30.0,24.0
34.0,37.0,31.0
38.0,41.0,36.0
38.0,40.0,36.0
45.0,43.0,39.0
58.0,51.0,48.0
36.0,43.0,35.0
40.0,40.0,50.0
42.0,50.0,38.0
55.0,42.0,46.0
38.0,39.0,46.0
40.0,57.0,45.0
38.0,41.0,60.0
50.0,47.0,43.0
45.0,49.0,49.0
42.0,49.0,56.0
66.0,51.0,49.0
48.0,49.0,47.0
49.0,51.0,45.0
57.0,57.0,53.0
56.0,59.0,61.0
57.0,67.0,50.0
55.0,50.0,59.0
59.0,64.0,61.0
63.0,63.0,63.0
72.0,68.0,65.0
66.0,73.0,71.0
67.0,74.0,67.0
70.0,73.0,67.0
71.0,71.0,74.0
76.0,75.0,73.0
76.0,73.0,74.0
78.0,78.0,76.0
80.0,73.0,77.0
77.0,73.0,77.0
82.0,80.0,77.0
82.0,81.0,82.0
81.0,82.0,86.0
82.0,86.0,82.0
82.0,81.0,80.0
83.0,79.0,81.0
80.0,81.0,84.0
83.0,85.0,83.0
83.0,78.0,81.0
83.0,85.0,83.0
84.0,83.0,82.0
85.0,81.0,84.0
83.0,84.0,82.0
86.0,82.0,80.0
81.0,82.0,82.0
85.0,85.0,82.0
83.0,82.0,83.0
84.0,84.0,85.0
86.0,85.0,86.0
84.0,86.0,87.0
84.0,84.0,83.0
85.0,85.0,85.0
86.0,85.0,84.0
85.0,86.0,82.0
87.0,84.0,84.0
83.0,85.0,86.0
84.0,93.0,88.0
85.0,86.0,88.0
87.0,90.0,90.0
88.0,86.0,90.0
89.0,89.0,91.0
86.0,90.0,86.0
87.0,89.0,90.0
90.0,87.0,93.0
87.0,91.0,87.0
92.0,89.0,91.0
89.0,91.0,87.0
85.0,88.0,87.0
91.0,87.0,88.0
92.0,89.0,89.0
88.0,86.0,94.0
88.0,90.0,85.0
90.0,87.0,80.0
89.0,90.0,86.0
87.0,89.0,88.0
88.0,88.0,91.0
90.0,86.0,90.0
87.0,91.0,85.0
85.0,86.0,89.0
89.0,86.0,84.0
86.0,91.0,89.0
90.0,88.0,88.0
89.0,90.0,92.0
86.0,86.0,85.0
85.0,92.0,89.0
87.0,87.0,83.0
89.0,92.0,90.0
89.0,85.0,88.0
92.0,91.0,90.0
93.0,91.0,88.0
88.0,88.0,89.0
86.0,92.0,89.0
90.0,89.0,90.0
88.0,90.0,89.0
89.0,89.0,89.0
87.0,88.0,89.0
89.0,84.0,88.0
92.0,92.0,88.0
90.0,86.0,91.0
90.0,93.0,90.0
89.0,89.0,92.0
89.0,89.0,90.0
89.0,89.0,90.0
88.0,87.0,91.0
91.0,89.0,91.0
88.0,90.0,87.0
91.0,88.0,90.0
90.0,87.0,93.0
88.0,89.0,90.0
89.0,93.0,91.0
89.0,89.0,92.0
90.0,87.0,89.0
95.0,90.0,88.0
89.0,91.0,91.0
91.0,92.0,93.0
95.0,90.0,92.0
86.0,93.0,90.0
87.0,89.0,91.0
93.0,97.0,94.0
91.0,88.0,88.0
93.0,92.0,92.0
90.0,86.0,92.0
90.0,95.0,94.0
86.0,90.0,92.0
89.0,91.0,94.0
94.0,96.0,92.0
92.0,90.0,89.0
91.0,93.0,95.0
94.0,94.0,96.0
88.0,89.0,94.0
91.0,95.0,95.0
95.0,90.0,88.0
90.0,89.0,94.0
95.0,92.0,88.0
95.0,89.0,97.0
89.0,96.0,93.0
95.0,89.0,97.0
96.0,95.0,92.0
89.0,94.0,94.0
85.0,90.0,93.0
87.0,91.0,93.0
88.0,91.0,91.0
99.0,88.0,92.0
88.0,88.0,86.0
89.0,93.0,88.0
91.0,87.0,90.0
84.0,89.0,90.0
85.0,83.0,91.0
90.0,92.0,94.0
90.0,93.0,83.0
85.0,89.0,91.0
92.0,92.0,92.0
90.0,94.0,86.0
89.0,90.0,86.0
91.0,93.0,94.0
91.0,89.0,88.0
86.0,88.0,90.0
87.0,85.0,89.0
89.0,89.0,87.0
96.0,90.0,92.0
93.0,92.0,88.0
89.0,86.0,83.0
87.0,87.0,91.0
90.0,84.0,92.0
91.0,97.0,89.0
82.0,89.0,90.0
91.0,89.0,93.0
92.0,94.0,93.0
95.0,84.0,89.0
90.0,91.0,86.0
90.0,92.0,86.0
84.0,83.0,89.0
90.0,92.0,93.0
82.0,95.0,87.0
86.0,88.0,93.0
95.0,95.0,91.0
91.0,89.0,91.0
88.0,95.0,93.0
94.0,89.0,88.0
96.0,92.0,94.0
89.0,93.0,87.0
90.0,86.0,86.0
90.0,84.0,81.0
94.0,94.0,86.0
91.0,90.0,96.0
84.0,89.0,86.0
88.0,92.0,89.0
92.0,93.0,87.0
83.0,89.0,92.0
94.0,93.0,86.0
93.0,85.0,89.0
91.0,85.0,90.0
91.0,95.0,90.0
84.0,93.0,86.0
82.0,89.0,82.0
93.0,87.0,87.0
90.0,84.0,86.0
89.0,89.0,87.0
89.0,91.0,84.0
86.0,91.0,85.0
89.0,91.0,85.0
89.0,88.0,91.0
92.0,87.0,91.0
85.0,87.0,93.0
85.0,94.0,94.0
90.0,89.0,88.0
87.0,85.0,93.0
95.0,94.0,85.0
90.0,93.0,91.0
84.0,89.0,93.0
92.0,87.0,94.0
89.0,90.0,84.0
85.0,95.0,85.0
86.0,95.0,85.0
95.0,95.0,91.0
88.0,94.0,90.0
85.0,85.0,87.0
85.0,92.0,86.0
87.0,89.0,85.0
85.0,97.0,92.0
86.0,89.0,90.0
91.0,90.0,89.0
85.0,90.0,97.0
90.0,91.0,88.0
84.0,83.0,86.0
86.0,86.0,93.0
87.0,87.0,98.0
92.0,87.0,90.0
95.0,89.0,93.0
91.0,91.0,93.0
85.0,90.0,93.0
87.0,92.0,91.0
89.0,93.0,93.0
92.0,88.0,84.0
92.0,95.0,91.0
96.0,89.0,90.0
86.0,89.0,90.0
92.0,89.0,93.0
83.0,95.0,82.0
85.0,91.0,95.0
96.0,91.0,88.0
87.0,86.0,85.0
83.0,83.0,83.0
81.0,92.0,93.0
93.0,82.0,83.0
88.0,88.0,85.0
91.0,88.0,88.0
91.0,91.0,88.0
84.0,93.0,92.0
83.0,96.0,86.0
93.0,86.0,83.0
92.0,97.0,89.0
95.0,89.0,88.0
87.0,88.0,95.0
93.0,89.0,89.0
87.0,83.0,89.0
95.0,93.0,94.0
94.0,87.0,86.0
96.0,89.0,95.0
95.0,84.0,91.0
89.0,89.0,92.0
94.0,91.0,89.0
87.0,85.0,82.0
94.0,84.0,90.0
85.0,91.0,92.0
85.0,89.0,92.0
86.0,89.0,94.0
86.0,90.0,88.0
92.0,84.0,92.0
95.0,91.0,94.0
90.0,88.0,87.0
93.0,92.0,87.0
89.0,83.0,87.0
84.0,95.0,94.0
91.0,90.0,94.0
88.0,93.0,95.0
85.0,96.0,87.0
82.0,88.0,92.0
85.0,92.0,91.0
84.0,92.0,92.0
89.0,90.0,90.0
92.0,93.0,89.0
85.0,85.0,88.0
90.0,94.0,94.0
98.0,88.0,86.0
89.0,99.0,95.0
83.0,85.0,90.0
89.0,90.0,96.0
90.0,90.0,94.0
95.0,92.0,93.0
89.0,88.0,84.0
89.0,90.0,90.0
89.0,96.0,91.0
94.0,95.0,91.0
89.0,94.0,89.0
96.0,87.0,89.0
95.0,89.0,89.0
91.0,85.0,91.0
92.0,92.0,95.0
92.0,88.0,89.0
93.0,92.0,88.0
84.0,89.0,93.0
89.0,99.0,96.0
82.0,85.0,96.0
85.0,95.0,83.0
95.0,91.0,87.0
93.0,86.0,85.0
98.0,85.0,91.0
89.0,92.0,95.0
86.0,87.0,92.0
90.0,88.0,90.0
91.0,86.0,94.0
90.0,87.0,86.0
