0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.73542595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6412556,0.0,0.0,0.81614345,0.81614345,0.81614345,0.0,0.0,1.0,1.0,1.0,0.54708517,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
