310.80901921511133,310.0
310.9894115255815,310.0
311.1287182945532,310.0
311.23083297039113,310.0
311.2999292469209,310.0
311.34033333527384,310.0
311.3564018420102,310.0
311.3524087664081,310.0
311.33244443465816,310.0
311.3003284640481,310.0
311.25953814340755,310.0
311.2131529649892,310.0
311.16381547358407,310.0
311.1137081252988,310.0
311.06454547404843,310.0
311.01758072195554,310.0
310.9736254668027,310.0
310.93308133708473,310.0
310.89598210293417,310.0
310.8620447695639,310.0
310.83072808263097,310.0
310.80129679014976,310.0
310.7728899079085,310.0
310.74459112579285,310.0
310.71549937876017,309.8823529
310.6847975020013,309.8823529
310.65181681279086,309.8823529
310.61609543190434,309.8823529
310.577428195152,310.0
310.5359061280733,310.0
310.4919436764215,310.0
310.44629220733754,310.0
310.4000387179999,310.0
310.354589198677,310.0
310.31163667535475,310.0
310.27311457691474,310.0
310.2411367013662,310.0
310.217925661284,310.0
310.20573223705986,310.0
310.20674852774727,310.0
310.2230181384612,310.0
310.2563468621232,310.0
310.30821739109706,310.0
310.37971152708377,310.0
310.4714431483818,310.0
310.5835048505508,310.0
310.7154307124092,310.0
310.86617707053824,310.0
311.03412253139135,310.0
311.21708773293284,310.0
311.4123746124506,310.0
311.61682417176047,310.0
311.82689098624894,310.0
312.03873201320596,310.0
312.2483066519,310.0
312.45148452629917,310.0
312.6441571314675,310.0
312.8223493301499,310.0
312.9823267217653,310.0
313.12069513466207,310.0
313.234488903855,310.0
313.3212451665145,310.0
313.379062100119,310.0
313.40663979751184,310.0
313.40330326786153,310.0
313.36900782031097,310.0
313.30432777966166,310.0
313.21043006087854,310.0
313.089034563301,310.0
312.94236362205476,310.0
312.77308287298746,310.0
312.584235861616,310.0
312.379174579707,310.0
312.1614878760994,310.0
311.93492939597604,310.0
311.70334638936737,310.0
311.4706104263184,310.0
311.2405507880763,310.0
311.01689108840094,310.0
310.80318952610276,310.0
310.60278308041376,310.0
310.4187359292625,310.0
310.2537923854438,310.0
310.1103346920605,310.0
309.99034607933334,310.0
309.8953795427477,310.0
309.82653284173443,310.0
309.78443022565284,310.0
309.7692113602959,310.0
309.78052784835256,310.0
309.8175476105343,310.0
309.87896722417065,310.0
309.96303211104043,310.0
310.06756423754206,310.0
310.189996752617,310.0
310.327414758424,310.0
310.4766012028249,310.0
310.6340867178957,310.0
310.7962021193187,310.0
310.95913223901056,310.0
311.11896979393555,310.0
311.27176809857485,310.0
311.4135916014032,310.0
311.54056345509366,310.0
311.64890959845036,310.0
311.7349991133077,310.0
311.79538089713816,310.0
311.8268169368322,310.0
311.8263126581205,310.0
311.79114493971423,310.0
311.71888840952283,310.0
311.6074405782411,310.0
311.45504621801575,310.0
311.2603211744941,310.0
311.0222755305667,310.0
310.7403357468451,310.0
310.4143651179572,310.0
310.04468163592895,310.0
309.6320721705808,310.0
309.1778017842841,310.0
308.68361700895076,310.0
308.1517420311159,310.0
307.58486695056257,310.0
306.98612758304466,310.0
306.35907664413355,310.0
305.7076465488427,310.0
305.0361044575183,310.0
304.34900056030165,310.0
310.7482181377836,310.0
310.9189985907005,310.0
311.04986218797086,310.0
311.14475219542925,310.0
311.2078617853362,310.0
311.24350709711956,310.0
311.2560069395358,310.0
311.2495725197596,310.0
311.22820984682573,310.0
311.1956367004284,310.0
311.15521533037935,310.0
311.1099013951448,310.0
311.0622090858272,310.0
311.01419192790854,310.0
310.96743840858295,310.0
310.92308133401093,310.0
310.8818196622374,310.0
310.8439514627519,310.0
310.8094165997545,310.0
310.7778477006676,310.0
310.7486279351083,310.0
310.7209540783336,310.0
310.6939032593342,310.0
310.66650169727194,310.0
310.6377936174693,309.8823529
310.6069084236224,309.8823529
310.57312410466324,309.8823529
310.53592479478647,309.8823529
310.4950504058689,310.0
310.4505363331259,310.0
